PackNum,O1,O2,T3,T4,,PackNum,O1,O2,T3,T4
269,0.4,0.2651816036,0.1154835849,0.3477603414,,269,0.4,0.2657301576,0.1155804783,0.3484332547
270,0.4,0.2678003958,0.115870777,0.3509059438,,270,0.4,0.266350428,0.1155827671,0.3494498724
271,0.4,0.2634676585,0.1153123048,0.3459716282,,271,0.4,0.2654249815,0.1156006962,0.3481540185
272,0.4,0.2668528241,0.1157719763,0.3498870372,,272,0.4,0.2646387717,0.1154618411,0.3474379992
273,0.4,0.2650435114,0.1155694156,0.3478766898,,273,0.4,0.2659418735,0.115685764,0.3489078034
274,0.4,0.2689230623,0.1160279427,0.3525020146,,274,0.4,0.2634237894,0.1152569916,0.346285578
275,0.4,0.2638083113,0.1154538302,0.3465457406,,275,0.4,0.2661020909,0.1157532842,0.3491527072
276,0.4,0.2660189305,0.1156701237,0.3491645328,,276,0.4,0.2639979019,0.1154610781,0.346803233
277,0.4,0.2650381709,0.115615955,0.3479892235,,277,0.4,0.2667906444,0.1158360632,0.3500270367
278,0.4,0.2648989343,0.1155213504,0.3479499321,,278,0.4,0.2643351215,0.115525928,0.3472564194
279,0.4,0.2651999142,0.1156491429,0.3482959254,,279,0.4,0.2669634504,0.1158562811,0.3503776077
280,0.4,0.2640707627,0.1154317049,0.3471023055,,280,0.4,0.2645994802,0.11557056,0.3476844289
281,0.4,0.2653910307,0.1156804234,0.3486613738,,281,0.4,0.2657919557,0.1157063634,0.349181699
282,0.4,0.2644114155,0.1155499607,0.3475535846,,282,0.4,0.2649485254,0.1156472355,0.3481605035
283,0.4,0.2660460148,0.11580669,0.3494517798,,283,0.4,0.2656283051,0.1156956822,0.34904704
284,0.4,0.2639067306,0.1155339389,0.3469638319,,284,0.4,0.2648985528,0.115680042,0.3481021386
285,0.4,0.2662382758,0.1158661994,0.3497321603,,285,0.4,0.264488091,0.1156109959,0.3477824667
286,0.4,0.2644507069,0.1156697423,0.3476203419,,286,0.4,0.2651278163,0.1157544286,0.348402737
287,0.4,0.2679220847,0.1161011849,0.3517550962,,287,0.4,0.2636080395,0.1154629855,0.346917674
288,0.4,0.2634592661,0.1155694156,0.3465468851,,288,0.4,0.2652842191,0.1157952459,0.3486365782
289,0.4,0.2659899387,0.1158299597,0.3493648046,,289,0.4,0.263173545,0.1154954104,0.3458072146
290,0.4,0.2643938679,0.1156964452,0.3471450302,,290,0.4,0.2657965334,0.1158818396,0.3488036621
291,0.4,0.2650274897,0.115717426,0.3480754357,,291,0.4,0.2633150705,0.1155697971,0.3460750066
292,0.4,0.2644133228,0.1157338292,0.3473144029,,292,0.4,0.2662428534,0.1159615669,0.3494788642
293,0.4,0.2639570846,0.1155991703,0.3469909162,,293,0.4,0.2636915814,0.1156438023,0.3466536967
294,0.4,0.2646292349,0.1157658727,0.3477256276,,294,0.4,0.2657614381,0.1158784064,0.3491012088
295,0.4,0.2634832988,0.1155747562,0.3465175119,,295,0.4,0.2640444413,0.1157063634,0.3471209975
296,0.4,0.2650713587,0.1158547553,0.3482852443,,296,0.4,0.2664217629,0.1159650001,0.3499358653
297,0.4,0.2624857545,0.1154668002,0.3453891233,,297,0.4,0.2637461317,0.1157017858,0.3467887371
298,0.4,0.2654314665,0.115928379,0.3487445342,,298,0.4,0.2646383902,0.115762058,0.3479266624
299,0.4,0.2632464058,0.1156373173,0.3462645972,,299,0.4,0.264156212,0.1157635839,0.3473319505
300,0.4,0.2659460697,0.1159966621,0.3494288916,,300,0.4,0.2636297833,0.115634647,0.3467849224
301,0.4,0.2636034618,0.1156964452,0.3466517893,,301,0.4,0.2645029683,0.1158177527,0.34773402
302,0.4,0.2659762058,0.1159802589,0.3495158668,,302,0.4,0.2630938178,0.1155820041,0.3461627447
303,0.4,0.2639097823,0.1157437475,0.3470241041,,303,0.4,0.2649767542,0.115883747,0.3482902034
304,0.4,0.2654165892,0.1158845099,0.3489242067,,304,0.4,0.2630083685,0.1156006962,0.3460833989
305,0.4,0.2641234056,0.1157700689,0.3473338579,,305,0.4,0.2655947357,0.1159627113,0.349104642
306,0.4,0.2644037861,0.1157517583,0.3478908042,,306,0.4,0.2631594307,0.1156705052,0.3463412727
307,0.4,0.2641806261,0.1158112677,0.3474711871,,307,0.4,0.2659895573,0.1160378609,0.3496253487
308,0.4,0.2633024819,0.1156453282,0.3466411082,,308,0.4,0.2634512553,0.1157422216,0.3466983287
309,0.4,0.2644552846,0.1158734473,0.3478541831,,309,0.4,0.2658056887,0.1160206948,0.3495303626
310,0.4,0.2626124025,0.1156140476,0.3459193668,,310,0.4,0.263511909,0.1158021124,0.3469012708
311,0.4,0.2644274372,0.1159188422,0.3479709129,,311,0.4,0.2642511981,0.1158570441,0.3478610495
312,0.4,0.2629484777,0.1157334478,0.3463763679,,312,0.4,0.2635180125,0.11583263,0.3470458479
313,0.4,0.2650576258,0.1160382424,0.3488559235,,313,0.4,0.2636408459,0.1157826574,0.3473735307
314,0.4,0.2624251007,0.1157071263,0.3459598026,,314,0.4,0.2633471139,0.1158505591,0.3470386
315,0.4,0.26520144,0.1160782967,0.3492053501,,315,0.4,0.2624216675,0.1156678349,0.3460589848
316,0.4,0.2625548006,0.1157731207,0.3461318456,,316,0.4,0.2635229717,0.115915409,0.3472499344
317,0.4,0.2648840569,0.1160569344,0.3488475312,,317,0.4,0.2619169826,0.1156693608,0.3454184965
318,0.4,0.2628447178,0.1158475073,0.3464580025,,318,0.4,0.264002861,0.1160077248,0.3478492239
319,0.4,0.2640852586,0.1159588966,0.3480327111,,319,0.4,0.2618090265,0.1157059819,0.3453071073
320,0.4,0.2628985051,0.1158673438,0.3464976754,,320,0.4,0.2645407339,0.116080967,0.3484145626
321,0.4,0.2631041175,0.1158379706,0.346827647,,321,0.4,0.2622763274,0.1158036383,0.3457503755
322,0.4,0.2631067878,0.115909687,0.3467063396,,322,0.4,0.2637030255,0.1159764442,0.3474452471
323,0.4,0.2627695682,0.1158410223,0.3463641609,,323,0.4,0.2631350166,0.115903202,0.3467158763
324,0.4,0.2637282026,0.1159772072,0.3473777269,,324,0.4,0.2667483013,0.1163319743,0.3509780416
325,0.4,0.2613581289,0.1155701786,0.3448268364,,325,0.4,0.261663305,0.1157506139,0.3449161004
326,0.4,0.2636255871,0.1159936104,0.347153804,,326,0.4,0.2634825358,0.1159279975,0.3470870467
327,0.4,0.262625754,0.1158536109,0.3460780583,,327,0.4,0.2632712014,0.1159447822,0.3468223065
328,0.4,0.2648050926,0.1161503946,0.3486522185,,328,0.4,0.262893546,0.1158436926,0.3465964762
329,0.4,0.2620409604,0.1158230932,0.3455672699,,329,0.4,0.2629694586,0.1159611854,0.3466384379
330,0.4,0.2647390983,0.116177479,0.3487830627,,330,0.4,0.261662542,0.1157532842,0.3453696684
331,0.4,0.262039053,0.1158879432,0.3457713564,,331,0.4,0.2630629187,0.1160245095,0.3469596357
332,0.4,0.2641192094,0.1161160623,0.3482852443,,332,0.4,0.2610861407,0.1157441289,0.3448073814
333,0.4,0.2620142574,0.1159226569,0.3458396395,,333,0.4,0.2632902749,0.1160935555,0.3473060105
334,0.4,0.2629927282,0.1159878883,0.3470649214,,334,0.4,0.2609583482,0.1157818945,0.3446856925
335,0.4,0.2619486446,0.1159409675,0.3458610018,,335,0.4,0.2636320721,0.1161664163,0.3478515128
336,0.4,0.2616388909,0.1158478888,0.3456527192,,336,0.4,0.2609434709,0.115838352,0.3448165367
337,0.4,0.2616907708,0.1159550819,0.3457683046,,337,0.4,0.2633021005,0.1161599313,0.3477530935
338,0.4,0.2602755168,0.1157540472,0.3443545764,,338,0.4,0.2607077224,0.1158921393,0.3448146294
339,0.4,0.2614565482,0.1159897957,0.345749994,,339,0.4,0.2617479913,0.1160069618,0.3461997473
340,0.4,0.2602930644,0.1158429297,0.3444968648,,340,0.4,0.2609053239,0.1159432563,0.3451606227
341,0.4,0.2620504971,0.1160985147,0.3464786019,,341,0.4,0.2615046134,0.1159718666,0.3459418735
342,0.4,0.2597918127,0.1158055456,0.3438376845,,342,0.4,0.2609041795,0.115960041,0.345048852
343,0.4,0.2627001407,0.1161828195,0.3471381637,,343,0.4,0.2606096846,0.1158452185,0.3447905968
344,0.4,0.260412846,0.1158898505,0.3443862385,,344,0.4,0.2614241232,0.1160077248,0.3454726653
345,0.4,0.2631304389,0.1161927378,0.347478435,,345,0.4,0.2602053263,0.1157780798,0.3441157762
346,0.4,0.2611044513,0.1159451637,0.3449866724,,346,0.4,0.2622480986,0.1160775338,0.3462340796
347,0.4,0.2630633002,0.1161183511,0.3472098801,,347,0.4,0.2604456524,0.1157933386,0.3441226426
348,0.4,0.2617575281,0.1159863624,0.3454989867,,348,0.4,0.2633539804,0.116170231,0.347268245
349,0.4,0.2627226474,0.1160073433,0.3465835062,,349,0.4,0.2612047779,0.1158597144,0.3447081992
350,0.4,0.2624544739,0.1160187874,0.3460448704,,350,0.4,0.2644690175,0.1162396586,0.3483050807
351,0.4,0.2623354553,0.1158795508,0.3458507021,,351,0.4,0.2622023222,0.1159234199,0.3455512481
352,0.4,0.2633024819,0.1160542641,0.346713206,,352,0.4,0.2651453639,0.1162396586,0.3487887848
353,0.4,0.262325537,0.1158299597,0.3454867797,,353,0.4,0.2632418282,0.1159905586,0.3464107002
354,0.4,0.2642691271,0.1161095773,0.3475253558,,354,0.4,0.2646620413,0.1161000405,0.3478972892
355,0.4,0.2636023174,0.1159577522,0.3465144601,,355,0.4,0.2644259114,0.1160485421,0.347344539
356,0.4,0.2659830723,0.1162255442,0.3490489474,,356,0.4,0.2654589324,0.1160573159,0.3483676418
357,0.4,0.2643854755,0.1159363899,0.3468791455,,357,0.4,0.2656260163,0.1160760079,0.3482238276
358,0.4,0.2675528217,0.1163083232,0.3504405503,,358,0.4,0.2653292325,0.1159466896,0.3478759269
359,0.4,0.2653643278,0.1160161171,0.3477855184,,359,0.4,0.2662527716,0.116139332,0.3488811005
360,0.4,0.2674517321,0.1162995494,0.3505313402,,360,0.4,0.2643149036,0.1158944282,0.3470057936
361,0.4,0.2651831295,0.1160561715,0.3479030112,,361,0.4,0.2663046516,0.1162053263,0.3492373936
362,0.4,0.2666102091,0.1162011301,0.3497931955,,362,0.4,0.2640581742,0.1159203681,0.346853587
363,0.4,0.2652201321,0.1161015664,0.3481482965,,363,0.4,0.2667696636,0.1163052714,0.3499774456
364,0.4,0.2656046539,0.1160901223,0.3487887848,,364,0.4,0.2642855304,0.1159997139,0.3471652481
365,0.4,0.2653422025,0.1161599313,0.3483111842,,365,0.4,0.2671793625,0.1163815655,0.3504561905
366,0.4,0.2645453115,0.1159871254,0.3475078082,,366,0.4,0.2647127769,0.1160950814,0.3476020313
367,0.4,0.265801111,0.1162320292,0.3488131989,,367,0.4,0.267256038,0.1163731731,0.3505794054
368,0.4,0.2641832964,0.1159642372,0.347083232,,368,0.4,0.265093484,0.1161435281,0.3480720025
369,0.4,0.2661089574,0.1162648356,0.3492160313,,369,0.4,0.2661020909,0.1162160074,0.349264478
370,0.4,0.2648806237,0.1160935555,0.3478373984,,370,0.4,0.2654631285,0.116189686,0.3485045896
371,0.4,0.2670275374,0.116400639,0.3503020766,,371,0.4,0.2656916291,0.116158024,0.3488536347
372,0.4,0.2646006247,0.1160908852,0.3475409961,,372,0.4,0.2654902129,0.1162228739,0.3485980497
373,0.4,0.267338817,0.1164525189,0.3507522113,,373,0.4,0.2646513602,0.1160542641,0.347688625
374,0.4,0.2648504876,0.1161511575,0.3478293875,,374,0.4,0.2657663973,0.1162781871,0.3489295472
375,0.4,0.267102687,0.1164136089,0.3505519395,,375,0.4,0.2641581194,0.1160325203,0.3471290084
376,0.4,0.2651266719,0.1162068522,0.3481845362,,376,0.4,0.2662615454,0.1163605846,0.3495776649
377,0.4,0.2663172401,0.1163087047,0.3497706888,,377,0.4,0.2640867844,0.1160584603,0.3470973464
378,0.4,0.2652197506,0.1162289774,0.3483527645,,378,0.4,0.266803233,0.1164395489,0.3502418044
379,0.4,0.2652266171,0.1161706125,0.3485354886,,379,0.4,0.2643660206,0.1161317025,0.3474132036
380,0.4,0.2653582243,0.1162526286,0.3485530363,,380,0.4,0.2671187087,0.1164643445,0.350692702
381,0.4,0.2642859118,0.1160554085,0.3474875903,,381,0.4,0.2647516868,0.1161893045,0.3478976706
382,0.4,0.2657095582,0.1163220561,0.3490066042,,382,0.4,0.2668127697,0.116431538,0.3503951553
383,0.4,0.2638224257,0.1160500679,0.3469508619,,383,0.4,0.2649355554,0.116240803,0.3481311303
384,0.4,0.2658880862,0.1163575328,0.3492602818,,384,0.4,0.2655249267,0.1162682688,0.3489600648
385,0.4,0.2644732136,0.1161870157,0.3477416494,,385,0.4,0.2651297237,0.1162831462,0.3484508023
386,0.4,0.2668093365,0.1164929547,0.3503760818,,386,0.4,0.264915719,0.1161835825,0.3483096583
387,0.4,0.2641482011,0.1161770975,0.3473681902,,387,0.4,0.265215173,0.1163350261,0.3485888945
388,0.4,0.2670096083,0.1165494123,0.350711394,,388,0.4,0.2640654221,0.1161221658,0.347369716
389,0.4,0.2645022054,0.1162564433,0.3478221396,,389,0.4,0.2654852538,0.1163895763,0.348952054
390,0.4,0.2665964762,0.1164792218,0.3503108504,,390,0.4,0.2637282026,0.1161145364,0.3470050306
391,0.4,0.264711251,0.1162926829,0.3481158715,,391,0.4,0.2661249791,0.1164910474,0.3497497079
392,0.4,0.2660551701,0.1164048351,0.3497355935,,392,0.4,0.2636942517,0.1161511575,0.3469367475
393,0.4,0.2648737572,0.1163426555,0.3483088954,,393,0.4,0.2672739671,0.1166772048,0.3511527549
394,0.4,0.265610376,0.1163472331,0.349373197,,394,0.4,0.2630304938,0.1161233102,0.3462317908
395,0.4,0.2648707055,0.1163964428,0.3483230098,,395,0.4,0.2667334239,0.1166093031,0.3505496507
396,0.4,0.2639273299,0.1162072336,0.3473166917,,396,0.4,0.2645918508,0.1163518108,0.3479770164
397,0.4,0.2654246001,0.1164609112,0.3489623537,,397,0.4,0.2657019288,0.1164731183,0.3493697637
398,0.4,0.2643438953,0.1163136638,0.3477481344,,398,0.4,0.265022912,0.116412846,0.3484855161
399,0.4,0.2662325537,0.1165677229,0.3499042033,,399,0.4,0.2656267792,0.1164227642,0.3493449682
400,0.4,0.263831581,0.1162503397,0.3471744034,,400,0.4,0.2649717951,0.1164090313,0.3484183773
401,0.4,0.2663416541,0.1165948072,0.3500365734,,401,0.4,0.2644972463,0.1163281596,0.3480048637
402,0.4,0.2644739766,0.116400639,0.3478843192,,402,0.4,0.2652304318,0.1165135541,0.3487163055
403,0.4,0.267517345,0.1167901199,0.3514342799,,403,0.4,0.2635401378,0.1162236368,0.3469283551
404,0.4,0.2640692368,0.1164158978,0.3473884081,,404,0.4,0.2655337005,0.1166131178,0.3490546694
405,0.4,0.2663248695,0.1166524092,0.3500770093,,405,0.4,0.2635782848,0.1163205302,0.346943614
406,0.4,0.2646387717,0.1165024915,0.3481315118,,406,0.4,0.2661364232,0.1167035262,0.3498229502
407,0.4,0.2654467253,0.1165471235,0.3491000644,,407,0.4,0.2638365401,0.1164109387,0.3471961472
408,0.4,0.2648531579,0.116572682,0.3483672603,,408,0.4,0.2663447059,0.1167733352,0.3500766278
409,0.4,0.2644716878,0.116483418,0.3479217033,,409,0.4,0.2644953389,0.1165372053,0.3478728751
410,0.4,0.2651816036,0.1166382948,0.3486804473,,410,0.4,0.2678053549,0.1169625444,0.35176387
411,0.4,0.2635306011,0.1163518108,0.3468879193,,411,0.4,0.2639361038,0.1165227094,0.347197673
412,0.4,0.2655409484,0.1167416732,0.3490401736,,412,0.4,0.2668520611,0.1168500107,0.3506530291
413,0.4,0.263014472,0.1163697399,0.3461715185,,413,0.4,0.2644568104,0.1166104475,0.3477424123
414,0.4,0.266056696,0.1168202561,0.3496482369,,414,0.4,0.2651056911,0.116636006,0.3486537444
415,0.4,0.2637945784,0.1165269056,0.3470286818,,415,0.4,0.264800515,0.1166638533,0.3481719476
416,0.4,0.2665644327,0.1168824357,0.3502654555,,416,0.4,0.2640688554,0.1165089765,0.3474692797
417,0.4,0.2640635148,0.1165894667,0.347331569,,417,0.4,0.2650183344,0.1167088668,0.3484103664
418,0.4,0.2664858498,0.1168595475,0.3502036573,,418,0.4,0.2634653697,0.1164586224,0.3467517345
419,0.4,0.2643931049,0.1166375319,0.347695873,,419,0.4,0.2655245452,0.1167767685,0.3490035524
420,0.4,0.2658434542,0.1167611282,0.3495234962,,420,0.4,0.2633947977,0.116483418,0.3466681925
421,0.4,0.2645975729,0.1166604201,0.3479743461,,421,0.4,0.2658941897,0.1168191117,0.3494719977
422,0.4,0.2648123406,0.1166226546,0.3483169063,,422,0.4,0.2640509263,0.1165883222,0.3474078631
423,0.4,0.264781823,0.1166886489,0.3482165796,,423,0.4,0.2675528217,0.1170457049,0.3514434351
424,0.4,0.2644316334,0.1165303388,0.3480166893,,424,0.4,0.2629328374,0.1164727368,0.3461379491
425,0.4,0.2648054741,0.1167363326,0.3482177241,,425,0.4,0.2663954414,0.116898076,0.3501052381
426,0.4,0.2634565959,0.1165135541,0.3467463939,,426,0.4,0.2643976826,0.1166966598,0.3477889517
427,0.4,0.2653181699,0.1168149155,0.3488364685,,427,0.4,0.2653200772,0.1167660873,0.3488761414
428,0.4,0.2641791002,0.1166371504,0.3475551105,,428,0.4,0.2647131583,0.116718785,0.3481967432
429,0.4,0.2662062323,0.11693546,0.3499324321,,429,0.4,0.2648825311,0.1166989486,0.3484622464
430,0.4,0.2638395918,0.1166306654,0.3471454116,,430,0.4,0.26475512,0.1167546432,0.3482181055
431,0.4,0.2665484109,0.1169789476,0.3503497604,,431,0.4,0.2639471664,0.1165871778,0.347383449
432,0.4,0.2642565386,0.1166939895,0.3476478077,,432,0.4,0.2651949551,0.1168233078,0.3487666595
433,0.4,0.2671774551,0.1170415087,0.3511664879,,433,0.4,0.2631529457,0.1165028729,0.3465266671
434,0.4,0.2642187731,0.1167222182,0.3476428486,,434,0.4,0.2656328827,0.1168992204,0.3493007176
435,0.4,0.2656454712,0.1168408554,0.3494143957,,435,0.4,0.2635576854,0.1166188399,0.3468810529
436,0.4,0.2647452018,0.1167897385,0.3481940729,,436,0.4,0.2663473762,0.1169953508,0.3501037122
437,0.4,0.2646895072,0.1167199294,0.3483195766,,437,0.4,0.2639284744,0.116700093,0.3473155473
438,0.4,0.265023675,0.1168378037,0.3485381589,,438,0.4,0.266752116,0.1170388384,0.3505996233
439,0.4,0.2638395918,0.1166226546,0.347312877,,439,0.4,0.2643389362,0.1167630355,0.3477515676
440,0.4,0.2653853086,0.1168896836,0.348906659,,440,0.4,0.266554133,0.1169861956,0.3503440383
441,0.4,0.2636313092,0.1166146437,0.3469970198,,441,0.4,0.2646711966,0.1168019455,0.3481261712
442,0.4,0.2656443268,0.1169255418,0.3492156498,,442,0.4,0.2653803495,0.116846959,0.348971509
443,0.4,0.264398064,0.1167527359,0.3478137472,,443,0.4,0.2650259638,0.1168412369,0.3485042081
444,0.4,0.2667116801,0.1170617266,0.3504302506,,444,0.4,0.2648649834,0.1167523544,0.3483935818
445,0.4,0.26412455,0.1167390029,0.347472713,,445,0.4,0.2650969172,0.1168774766,0.3485824095
446,0.4,0.2669268293,0.1170903369,0.3507110126,,446,0.4,0.2640070572,0.1166653792,0.3473800157
447,0.4,0.2645247121,0.1168091934,0.347912548,,447,0.4,0.2655222564,0.1169446153,0.3490882388
448,0.4,0.2665941873,0.1170334978,0.3503917221,,448,0.4,0.2637385023,0.1166855971,0.3470542403
449,0.4,0.264806237,0.1168664139,0.3482181055,,449,0.4,0.2660540257,0.1170289202,0.3497153756
450,0.4,0.265711847,0.1169171495,0.3493972296,,450,0.4,0.2638579024,0.116718785,0.3471381637
451,0.4,0.2649126672,0.1168557328,0.3483279689,,451,0.4,0.2666430155,0.1170819445,0.3504092697
452,0.4,0.264640679,0.1167676132,0.3481730921,,452,0.4,0.2641817705,0.116788594,0.3475024676
453,0.4,0.2651346828,0.1169179124,0.3485946165,,453,0.4,0.2674765277,0.1172051594,0.3514129175
454,0.4,0.2637240064,0.1166634719,0.3471751663,,454,0.4,0.2641592638,0.1168175858,0.3475322223
455,0.4,0.2655096679,0.11698734,0.34909892,,455,0.4,0.2662703192,0.1170415087,0.3501231672
456,0.4,0.2635203014,0.1167164962,0.3469268293,,456,0.4,0.2646235129,0.1168931168,0.3481315118
457,0.4,0.2659563694,0.117062871,0.3497313974,,457,0.4,0.2652765897,0.1169140977,0.3491206638
458,0.4,0.2634508738,0.1167489212,0.3469672651,,458,0.4,0.2645723959,0.1169099015,0.3482074244
459,0.4,0.2660101566,0.1170872851,0.3499217509,,459,0.4,0.2640909806,0.1168076675,0.3478190878
460,0.4,0.2639944687,0.1168664139,0.3476550557,,460,0.4,0.264775338,0.1169686479,0.3485293851
461,0.4,0.2676356007,0.1173112081,0.3518943328,,461,0.4,0.263199485,0.1166562239,0.3469024152
462,0.4,0.2630175238,0.1167653244,0.3465259042,,462,0.4,0.2649054193,0.1170113726,0.3486274229
463,0.4,0.2657679231,0.1170544787,0.3496818063,,463,0.4,0.2631212836,0.1167264144,0.3465941873
464,0.4,0.2642492907,0.1169064683,0.3478686789,,464,0.4,0.2657526643,0.1171128436,0.3495936867
465,0.4,0.2649813318,0.1169476671,0.3487681854,,465,0.4,0.2633951792,0.1168046158,0.3468596905
466,0.4,0.2644289631,0.1169514818,0.3480491143,,466,0.4,0.2668383282,0.1172684834,0.3508601674
467,0.4,0.2642183916,0.1168320816,0.3479285697,,467,0.4,0.2633120187,0.1168133896,0.3467372386
468,0.4,0.2646799704,0.1170006914,0.3483287319,,468,0.4,0.2663767494,0.1171868488,0.3503409866
469,0.4,0.2634546885,0.1167798202,0.3469432325,,469,0.4,0.2643053668,0.1169438524,0.3478515128
470,0.4,0.2651339198,0.1170544787,0.3488547791,,470,0.4,0.2652689603,0.1170396014,0.3490687838
471,0.4,0.2640944138,0.116898076,0.3476500966,,471,0.4,0.2647627494,0.1169835253,0.3484111294
472,0.4,0.2661020909,0.1171616718,0.3500098705,,472,0.4,0.2650271082,0.1169701738,0.3488704194
473,0.4,0.2636702191,0.1168690842,0.3471576187,,473,0.4,0.2647848747,0.117012517,0.3483874782
474,0.4,0.2666220347,0.1172303364,0.3505683428,,474,0.4,0.2640829697,0.1168435257,0.3477378347
475,0.4,0.2642092363,0.1169339341,0.3477622488,,475,0.4,0.2651877071,0.1170552416,0.3488761414
476,0.4,0.2666216532,0.1171963856,0.3506152636,,476,0.4,0.2635489116,0.1167901199,0.3471030685
477,0.4,0.2645216603,0.1169720812,0.348090313,,477,0.4,0.2656897218,0.1171162769,0.3493957037
478,0.4,0.2660517369,0.1171002551,0.3499064921,,478,0.4,0.263588203,0.1168263596,0.3470424147
479,0.4,0.2647417686,0.1170106096,0.3482913478,,479,0.4,0.2664301552,0.1172207997,0.3501945021
480,0.4,0.2652445462,0.1169827623,0.3489379396,,480,0.4,0.2640024796,0.1168877763,0.3474486804
481,0.4,0.26501719,0.117025487,0.3485827909,,481,0.4,0.2669653577,0.1172631428,0.3508327015
482,0.4,0.2642939227,0.1168660325,0.3478282431,,482,0.4,0.2643877643,0.1169648332,0.3478637198
483,0.4,0.2654623656,0.1171136066,0.3490745059,,483,0.4,0.2669264478,0.117255132,0.3507857807
484,0.4,0.2639399185,0.1168538254,0.3473365281,,484,0.4,0.264870324,0.1170224352,0.3483539089
485,0.4,0.266082636,0.1171857044,0.3497470376,,485,0.4,0.2663386024,0.1171540424,0.3500949384
486,0.4,0.2640654221,0.1168946427,0.347402141,,486,0.4,0.2651579525,0.117062871,0.3486300932
487,0.4,0.2664633431,0.1172322438,0.3501510145,,487,0.4,0.2653116849,0.1170300646,0.3488467682
488,0.4,0.264775338,0.1170128985,0.3481494409,,488,0.4,0.2655317931,0.1171059772,0.3492042057
489,0.4,0.2669470472,0.1172688649,0.3512115013,,489,0.4,0.2648821496,0.1169675035,0.3488185394
490,0.4,0.265291467,0.1170613452,0.3491511814,,490,0.4,0.2660612736,0.1171624347,0.3500106335
491,0.4,0.2682848628,0.1174176382,0.3526622321,,491,0.4,0.2639383926,0.1168328446,0.3476119496
492,0.4,0.2649878168,0.117056386,0.3486182676,,492,0.4,0.2667444866,0.1172787831,0.35064807
493,0.4,0.2683119472,0.1173939871,0.3526389624,,493,0.4,0.2632731087,0.1167718094,0.3467631786
494,0.4,0.2650232935,0.1170739337,0.3486098753,,494,0.4,0.2678278616,0.1174283194,0.351847412
495,0.4,0.2687174499,0.1174187826,0.3531043559,,495,0.4,0.2625246644,0.1166669051,0.3458777865
496,0.4,0.2645502706,0.1170422717,0.3479770164,,496,0.4,0.2673262285,0.1173535512,0.3512050163
497,0.4,0.2646338126,0.1169476671,0.3481559259,,497,0.4,0.2651423122,0.1170739337,0.3486346709
498,0.4,0.266223017,0.1171925709,0.3498538493,,498,0.4,0.2673449205,0.1172837422,0.3512454522
499,0.4,0.2644339222,0.1169106645,0.3479030112,,499,0.4,0.2654585509,0.1170907184,0.3490184298
500,0.4,0.2664873757,0.1172200367,0.3501864912,,500,0.4,0.2661375677,0.117127721,0.3498416422
501,0.4,0.2651617672,0.1170193834,0.3486854064,,501,0.4,0.2657736452,0.1170979663,0.3493903631
502,0.4,0.267440288,0.1173165486,0.3513122094,,502,0.4,0.265609613,0.1170197649,0.3492663853
503,0.4,0.264921441,0.1170083208,0.3483771786,,503,0.4,0.265845743,0.1171338245,0.3494567389
504,0.4,0.2676531483,0.117343633,0.3515811458,,504,0.4,0.2647833488,0.11693546,0.3483062251
505,0.4,0.2652739194,0.1170655413,0.3487952698,,505,0.4,0.266254679,0.1171937153,0.3499553203
506,0.4,0.2673140214,0.1172898457,0.3512511742,,506,0.4,0.2645887991,0.116949193,0.3480590325
507,0.4,0.2655691772,0.1171227618,0.3491431705,,507,0.4,0.2667936962,0.1172955678,0.3506042009
508,0.4,0.266420237,0.1171853229,0.3502757552,,508,0.4,0.2646517416,0.1170067949,0.3481338006
509,0.4,0.2657416017,0.1171517536,0.3493651861,,509,0.4,0.2674254107,0.117363088,0.351380874
510,0.4,0.2653982786,0.1170415087,0.3491401187,,510,0.4,0.2650026941,0.1170727893,0.3485415922
511,0.4,0.2659742985,0.1171986744,0.3496234413,,511,0.4,0.2683031734,0.1174748587,0.3524028324
512,0.4,0.2644732136,0.1169408006,0.3480704766,,512,0.4,0.2649752283,0.1171116992,0.3484706387
513,0.4,0.2662024176,0.1172513173,0.3498740672,,513,0.4,0.2664801278,0.117241399,0.3502707961
514,0.4,0.2650530482,0.1170796557,0.3486155974,,514,0.4,0.2658033999,0.1171799824,0.3494353766
515,0.4,0.2667833965,0.1172955678,0.3505836016,,515,0.4,0.2660116825,0.117159383,0.3497916696
516,0.4,0.2651358272,0.1170994922,0.3487525451,,516,0.4,0.2658507021,0.1171933338,0.3495463844
517,0.4,0.2670046492,0.1173279928,0.3508967885,,517,0.4,0.2654776244,0.1170899554,0.349200391
518,0.4,0.2654692321,0.1171307727,0.3491599552,,518,0.4,0.2661032353,0.1172158405,0.3498694895
519,0.4,0.2689951601,0.1175641227,0.353249696,,519,0.4,0.2645884176,0.1169087571,0.3482657893
520,0.4,0.2645109792,0.1170251055,0.3480330925,,520,0.4,0.2663447059,0.1172585652,0.3501269819
521,0.4,0.2671541854,0.1172890828,0.3511165153,,521,0.4,0.2644892354,0.1169610185,0.3479850273
522,0.4,0.2655699402,0.1171414539,0.3491847507,,522,0.4,0.2670332594,0.1173287557,0.3508811482
523,0.4,0.2662790931,0.1171502277,0.3500720502,,523,0.4,0.2647951744,0.1170128985,0.3482840998
524,0.4,0.2657656343,0.1171525165,0.349430036,,524,0.4,0.267574184,0.1173985647,0.3515792385
