PackNum,O1,O2,T3,T4,,PackNum,O1,O2,T3,T4,,,,,,,,,,,,
979,0.1912233269,0.2077947691,0.1038670577,0.2248594521,,979,0.1912435448,0.2078226164,0.1038987197,0.2249078988,,,,,,,,,,,,
980,0.1912561333,0.2078249052,0.103913597,0.2249422311,,980,0.1912229454,0.2077798918,0.1039216079,0.2249105691,,,,,,,,,,,,
981,0.1912401116,0.2078088835,0.1039315261,0.2249246835,,981,0.1912580407,0.2078245238,0.1039612808,0.2249597787,,,,,,,,,,,,
982,0.1912507927,0.207834442,0.1039807358,0.2249906778,,982,0.1912317192,0.2078195646,0.1039902725,0.2249834299,,,,,,,,,,,,
983,0.1912523186,0.2078535155,0.1040246048,0.2250158549,,983,0.191246978,0.2078516081,0.1040516892,0.2250593424,,,,,,,,,,,,
984,0.1912515557,0.2078371123,0.1040551224,0.2250585795,,984,0.1912565148,0.2078023985,0.1040730515,0.2250635386,,,,,,,,,,,,
985,0.1912759698,0.2078088835,0.1041165391,0.2250948192,,985,0.1912919915,0.2078439787,0.1041317979,0.2251192332,,,,,,,,,,,,
986,0.1912778771,0.2078229979,0.1041447679,0.225116563,,986,0.1912652886,0.2077814176,0.1041920702,0.2251302959,,,,,,,,,,,,
987,0.1912706292,0.2077692106,0.1042302172,0.2251589061,,987,0.1912954247,0.2077978209,0.1042527239,0.2251962902,,,,,,,,,,,,
988,0.1912649071,0.2077524259,0.1042676013,0.2252004864,,988,0.1912595666,0.2077798918,0.1043049853,0.2252172711,,,,,,,,,,,,
989,0.1912652886,0.2078123167,0.1043244403,0.2252428296,,989,0.1912660515,0.2078386382,0.1043271106,0.2252680066,,,,,,,,,,,,
990,0.1912629998,0.2078252867,0.1043824238,0.2252249005,,990,0.1912885583,0.2078439787,0.1044198078,0.2252702954,,,,,,,,,,,,
991,0.1912874139,0.2078672484,0.1044194264,0.2253057721,,991,0.1912958062,0.2079023437,0.1044487996,0.2253423932,,,,,,,,,,,,
992,0.19130458,0.2079271392,0.1044838948,0.2253462079,,992,0.1913015283,0.2079794006,0.1045079274,0.2253576521,,,,,,,,,,,,
993,0.1913038171,0.2080213623,0.1045186086,0.2253847364,,993,0.1912813103,0.2080278473,0.104538445,0.2253767256,,,,,,,,,,,,
994,0.1913080133,0.2080629426,0.1045487447,0.2253908399,,994,0.1913141168,0.2081186372,0.1045800253,0.2254301314,,,,,,,,,,,,
995,0.1913259424,0.2081617433,0.1046006247,0.2254537825,,995,0.1913217462,0.2082189638,0.1046280905,0.2254484419,,,,,,,,,,,,
996,0.1913232721,0.2082571108,0.104647164,0.2255041366,,996,0.1913461603,0.2082861026,0.1046612784,0.2255296951,,,,,,,,,,,,
997,0.1913721002,0.2083379825,0.1046792075,0.225555635,,997,0.1913412012,0.2083379825,0.1047009513,0.2255472427,,,,,,,,,,,,
998,0.1913671411,0.208426865,0.104711251,0.2255720382,,998,0.1913667597,0.208477982,0.104730706,0.2255865341,,,,,,,,,,,,
999,0.1913587488,0.2084936223,0.1047482536,0.2255907303,,999,0.1913507379,0.2085241399,0.1047585533,0.2255991226,,,,,,,,,,,,
1000,0.191362182,0.2085828863,0.1047543571,0.2256166702,,1000,0.1913934626,0.2086301886,0.104775338,0.2256418473,,,,,,,,,,,,
1001,0.1913885034,0.2086561286,0.1047921226,0.2256376511,,1001,0.1913839258,0.2086843573,0.1048096703,0.225664354,,,,,,,,,,,,
1002,0.1913778223,0.2086996161,0.1048203514,0.2257116563,,1002,0.1913858332,0.2087358558,0.1048333214,0.2257421739,,,,,,,,,,,,
1003,0.1913862146,0.2087377632,0.1048546837,0.2257517107,,1003,0.1914018549,0.2087865913,0.1048680352,0.2257879503,,,,,,,,,,,,
1004,0.1914007105,0.2088323677,0.1048783349,0.2258245714,,1004,0.1914152064,0.2088529671,0.1048840569,0.2258543261,,,,,,,,,,,,
1005,0.1914186396,0.2088564004,0.1049069451,0.225874544,,1005,0.1914194025,0.2088724221,0.1048966454,0.2259020099,,,,,,,,,,,,
1006,0.1914251246,0.2089109506,0.1049134301,0.2259287128,,1006,0.1914277949,0.2089532938,0.1049233484,0.2259538898,,,,,,,,,,,,
1007,0.1914396204,0.2089799967,0.1049576807,0.2259927998,,1007,0.1914281763,0.2089552011,0.1049572992,0.2260042439,,,,,,,,,,,,
1008,0.191401092,0.2089521493,0.1049332666,0.2260126362,,1008,0.1913854517,0.2089906778,0.1049386072,0.226040102,,,,,,,,,,,,
1009,0.1913839258,0.2089910593,0.1049523401,0.2260446797,,1009,0.1913549341,0.2090089884,0.1049630212,0.2260618458,,,,,,,,,,,,
1010,0.1913389123,0.2090353098,0.1049519586,0.2261137258,,1010,0.191298858,0.2089979258,0.1049462366,0.2260736714,,,,,,,,,,,,
1011,0.1913072503,0.2090513316,0.1049874353,0.2261472951,,1011,0.1913343347,0.2090974894,0.1050046015,0.2261865866,,,,,,,,,,,,
1012,0.1913415826,0.2091299144,0.1049996424,0.2261980307,,1012,0.1913453973,0.2091062633,0.1050255823,0.2262052786,,,,,,,,,,,,
1013,0.191337005,0.2091184703,0.1050126124,0.2262525809,,1013,0.1913186944,0.2091341106,0.1050458003,0.2262598288,,,,,,,,,,,,
1014,0.1913114465,0.2091020671,0.1050355006,0.2262979758,,1014,0.1913133538,0.2091341106,0.1050419856,0.2262884391,,,,,,,,,,,,
1015,0.1913026727,0.209160432,0.1050652552,0.2263101829,,1015,0.1912691033,0.2092130749,0.1050797511,0.2263471855,,,,,,,,,,,,
1016,0.1912683404,0.2092012493,0.1050484705,0.2263433708,,1016,0.1912721551,0.2091730205,0.1050404597,0.2263677849,,,,,,,,,,,,
1017,0.1912851251,0.2091768352,0.1050770808,0.2264147057,,1017,0.1912832177,0.2091936199,0.1050633479,0.22645476,,,,,,,,,,,,
1018,0.1912744439,0.2091802685,0.1050782252,0.2264337792,,1018,0.1912683404,0.2092435925,0.1050988246,0.2264505639,,,,,,,,,,,,
1019,0.1912454522,0.2093175977,0.1050847102,0.2264826073,,1019,0.1912450707,0.2093385785,0.1050641108,0.2265100732,,,,,,,,,,,,
1020,0.1912237084,0.209320268,0.1050896693,0.2264467492,,1020,0.1912279045,0.2093656629,0.1050744105,0.2264822259,,,,,,,,,,,,
1021,0.1912183678,0.2093908399,0.105087762,0.2265024438,,1021,0.1912000572,0.2093557447,0.1050984431,0.2264665856,,,,,,,,,,,,
1022,0.1911928093,0.2093130201,0.1050995875,0.2264646783,,1022,0.1911832725,0.2093061536,0.1050961543,0.2264848962,,,,,,,,,,,,
1023,0.1911855614,0.2093065351,0.1050892878,0.226487185,,1023,0.1911634361,0.2092866986,0.1050984431,0.2264658227,,,,,,,,,,,,
1024,0.1911371147,0.2093084424,0.1051110316,0.2264757409,,1024,0.1911256706,0.2093328565,0.1051255275,0.2265119805,,,,,,,,,,,,
1025,0.1911344444,0.2093957991,0.1051297237,0.2265299096,,1025,0.1911340629,0.2094141096,0.1051201869,0.2265249505,,,,,,,,,,,,
1026,0.1911172782,0.2094339461,0.1051087428,0.226518847,,1026,0.1911237632,0.2094682784,0.1051060725,0.2265177026,,,,,,,,,,,,
1027,0.1911050712,0.2094911666,0.105106454,0.2265230432,,1027,0.1910936271,0.2094812484,0.1051167537,0.2265024438,,,,,,,,,,,,
1028,0.1910867606,0.2095056624,0.1051041652,0.2265024438,,1028,0.1910604392,0.2095541091,0.1050721217,0.226486422,,,,,,,,,,,,
1029,0.191030303,0.2095430465,0.1050950099,0.2264807,,1029,0.1910123739,0.2094999404,0.1050908137,0.2264959588,,,,,,,,,,,,
1030,0.1909982595,0.2094740004,0.1050824214,0.2264772668,,1030,0.1909971151,0.2094869704,0.1050881434,0.2265173211,,,,,,,,,,,,
1031,0.1909658346,0.2094785781,0.1050644923,0.2264845147,,1031,0.1909700308,0.2094705672,0.1050492335,0.2265218988,,,,,,,,,,,,
1032,0.1909700308,0.209479341,0.1050625849,0.2265169397,,1032,0.1909562978,0.2094789595,0.1050797511,0.2265115991,,,,,,,,,,,,
1033,0.1909311208,0.2094343275,0.1050686885,0.2265138879,,1033,0.1909402761,0.2094350905,0.1050545741,0.2264856591,,,,,,,,,,,,
1034,0.190954772,0.2094427199,0.1050492335,0.226537539,,1034,0.1909284505,0.2094320387,0.1050419856,0.2265402093,,,,,,,,,,,,
1035,0.1909192952,0.2094350905,0.1050355006,0.2265325799,,1035,0.1908746632,0.2094328017,0.1050362635,0.226538302,,,,,,,,,,,,
1036,0.1908735188,0.209459886,0.1050179529,0.2265547052,,1036,0.1908323201,0.2093992323,0.1050103235,0.2265566125,,,,,,,,,,,,
1037,0.1908414753,0.2093759626,0.1050000238,0.2265711084,,1037,0.1908475789,0.2093782514,0.105010705,0.2265417352,,,,,,,,,,,,
1038,0.1908430012,0.209408769,0.1050145197,0.2265840784,,1038,0.1908262165,0.2093980879,0.1050076532,0.2265852228,,,,,,,,,,,,
1039,0.1908128651,0.2093973249,0.1050267267,0.2266218439,,1039,0.1907976063,0.2093984694,0.1050351191,0.2266485468,,,,,,,,,,,,
1040,0.1907895954,0.2093954176,0.1050332117,0.2266607539,,1040,0.1907968433,0.2093916029,0.105049615,0.2266500727,,,,,,,,,,,,
1041,0.1907930286,0.2094015211,0.1050519038,0.2266573206,,1041,0.1907907398,0.2094041914,0.105055337,0.2266783015,,,,,,,,,,,,
1042,0.1908033283,0.2093637556,0.1050351191,0.2266882197,,1042,0.1907903583,0.2093866438,0.1050599146,0.2266535059,,,,,,,,,,,,
1043,0.190756789,0.2094144911,0.1050499964,0.2266317622,,1043,0.1907678516,0.2094003767,0.1050332117,0.2266821162,,,,,,,,,,,,
1044,0.1907602222,0.2093751997,0.1050427485,0.2266504542,,1044,0.190756789,0.2094026655,0.1050438929,0.2266546504,,,,,,,,,,,,
1045,0.190743819,0.2093790144,0.105042367,0.2266775386,,1045,0.1907319934,0.2093675703,0.1050416041,0.2266718165,,,,,,,,,,,,
1046,0.1907094867,0.2093546003,0.1050770808,0.2266477839,,1046,0.190705672,0.2093977064,0.1050751734,0.2266641871,,,,,,,,,,,,
1047,0.1907205493,0.2094057173,0.1050560999,0.2266886012,,1047,0.1907445819,0.2094045729,0.1050686885,0.2267366664,,,,,,,,,,,,
1048,0.1907277972,0.209396562,0.1050702143,0.2267008082,,1048,0.190679732,0.2093809217,0.1050667811,0.2267088191,,,,,,,,,,,,
1049,0.1906686694,0.2093546003,0.1050782252,0.2267080562,,1049,0.1906900317,0.2093614668,0.105068307,0.2266847865,,,,,,,,,,,,
1050,0.1907342822,0.2094003767,0.105093484,0.2267305629,,1050,0.1907388599,0.2093870252,0.105099969,0.2267164485,,,,,,,,,,,,
1051,0.190725127,0.2094179243,0.1050950099,0.2267027156,,1051,0.1906759173,0.2093301862,0.1051037837,0.2266672389,,,,,,,,,,,,
1052,0.1906759173,0.2093160718,0.1050709773,0.2266412989,,1052,0.1906492144,0.2093298047,0.1050892878,0.2266298548,,,,,,,,,,,,
1053,0.1906225115,0.2093191236,0.1050927211,0.2266565577,,1053,0.1906381518,0.2093011945,0.1050824214,0.2266371027,,,,,,,,,,,,
1054,0.1906759173,0.2092939465,0.1050732661,0.2266214625,,1054,0.1906911761,0.2093191236,0.1050965358,0.2266344324,,,,,,,,,,,,
1055,0.1906747729,0.2093561262,0.105106454,0.2266489283,,1055,0.1906560809,0.2093046277,0.1051312496,0.2266676203,,,,,,,,,,,,
1056,0.1906324297,0.2092695325,0.1051159907,0.2266813533,,1056,0.1906648547,0.2093038648,0.1051125575,0.2266710536,,,,,,,,,,,,
1057,0.1905988604,0.2092744916,0.1051205684,0.2266638056,,1057,0.1905877977,0.2092550366,0.1051240016,0.226640536,,,,,,,,,,,,
1058,0.190596953,0.2092783063,0.1051320125,0.2266668574,,1058,0.1906419665,0.2093275159,0.1051312496,0.22670386,,,,,,,,,,,,
1059,0.1906511218,0.2093050092,0.105132394,0.2266950862,,1059,0.1906469256,0.2093179792,0.1051407863,0.2267442958,,,,,,,,,,,,
1060,0.1906495959,0.2093252271,0.1051369716,0.226780917,,1060,0.1906370074,0.2093240827,0.1051709224,0.2268179196,,,,,,,,,,,,
1061,0.1906289965,0.2092832654,0.1051774074,0.226819064,,1061,0.1906614215,0.2093126386,0.1051606227,0.2268446225,,,,,,,,,,,,
1062,0.1906789691,0.2093107312,0.1051709224,0.2268652218,,1062,0.1906591326,0.2092660992,0.1051678707,0.226895358,,,,,,,,,,,,
1063,0.1906343371,0.2092508404,0.1051884701,0.2269087094,,1063,0.1906629473,0.2092897504,0.1051983883,0.2269430417,,,,,,,,,,,,
1064,0.1906518847,0.2092958539,0.1051980068,0.2269624967,,1064,0.1906202227,0.209294328,0.1052006771,0.2269525785,,,,,,,,,,,,
1065,0.1906568438,0.2092912763,0.1051945736,0.2269567747,,1065,0.1906522662,0.2092832654,0.1052193691,0.2269727964,,,,,,,,,,,,
1066,0.1906587512,0.2092767804,0.1052308132,0.2270311613,,1066,0.1906499774,0.2092630475,0.10524035,0.227029254,,,,,,,,,,,,
1067,0.1906663806,0.2092832654,0.1052376797,0.2270590087,,1067,0.19064807,0.2092580884,0.1052327206,0.2270929595,,,,,,,,,,,,
1068,0.1906476885,0.2092580884,0.1052559903,0.2270887633,,1068,0.1906309038,0.2092275708,0.1052689603,0.227099063,,,,,,,,,,,,
1069,0.1906438738,0.2092596142,0.1052674344,0.227130725,,1069,0.1906324297,0.2092477887,0.1052605679,0.2271612426,,,,,,,,,,,,
1070,0.1906427294,0.2092527478,0.1052548459,0.2271604797,,1070,0.1906248003,0.2092332928,0.1052628567,0.2271589538,,,,,,,,,,,,
1071,0.1906408221,0.2092393963,0.1052762082,0.2271799347,,1071,0.1906518847,0.2092741101,0.1052746823,0.2272054932,,,,,,,,,,,,
1072,0.1906469256,0.2092596142,0.1052796414,0.227239444,,1072,0.1906328112,0.2092363446,0.1052956632,0.2272764466,,,,,,,,,,,,
1073,0.1906248003,0.2092268078,0.1053029111,0.2272760651,,1073,0.1906278521,0.2092313855,0.105272012,0.2273000978,,,,,,,,,,,,
1074,0.1906198412,0.2091837017,0.1052624753,0.2272650025,,1074,0.1906106859,0.2091745464,0.1052926114,0.2272829316,,,,,,,,,,,,
1075,0.1906087786,0.2092104046,0.1053082517,0.2273084901,,1075,0.1906354815,0.2092531292,0.1053265622,0.2273058198,,,,,,,,,,,,
1076,0.1905980974,0.2092035381,0.1053040555,0.2272714875,,1076,0.1906064898,0.2092226116,0.1052830746,0.227264621,,,,,,,,,,,,
1077,0.1905897051,0.2092065899,0.1052769711,0.227264621,,1077,0.1905946642,0.2092222302,0.1053185514,0.2272886536,,,,,,,,,,,,
1078,0.1906083971,0.2092001049,0.1053391508,0.2272890351,,1078,0.1905923754,0.2092081158,0.1053475431,0.2272676728,,,,,,,,,,,,
1079,0.1905813127,0.2091974346,0.1053158811,0.2272539399,,1079,0.1905786424,0.2091726391,0.1053074887,0.2272444031,,,,,,,,,,,,
1080,0.1905733019,0.2092043011,0.1053402952,0.2272344849,,1080,0.1905622392,0.209230241,0.1053513578,0.2272455475,,,,,,,,,,,,
1081,0.1905828386,0.2092420666,0.1053280881,0.2272573731,,1081,0.1905832201,0.2091878979,0.105336099,0.2272131226,,,,,,,,,,,,
1082,0.1905980974,0.2092371075,0.1053597501,0.2272150299,,1082,0.1906042009,0.2092523663,0.1053769163,0.2272440216,,,,,,,,,,,,
1083,0.1906167895,0.2092500775,0.1053628019,0.2272344849,,1083,0.190616408,0.2092359631,0.105392938,0.2272363922,,,,,,,,,,,,
1084,0.1906125933,0.2092229931,0.1053731016,0.2272470734,,1084,0.1905874163,0.2092123119,0.1053666166,0.2272341034,,,,,,,,,,,,
1085,0.1905832201,0.2092252819,0.1053753904,0.2272165558,,1085,0.1905683428,0.2092008678,0.1053822569,0.227207019,,,,,,,,,,,,
1086,0.1905546098,0.209192094,0.1053986601,0.2272321961,,1086,0.1905675798,0.2091955273,0.1053917936,0.2272314331,,,,,,,,,,,,
1087,0.1905973345,0.2092241375,0.1054085783,0.227214267,,1087,0.190603438,0.2092222302,0.1054238371,0.2272180817,,,,,,,,,,,,
1088,0.1906110674,0.2092012493,0.1054184965,0.2271955749,,1088,0.1906030565,0.2092039196,0.1054108671,0.2272062561,,,,,,,,,,,,
1089,0.1905630022,0.2091638652,0.1054314665,0.2271791717,,1089,0.190571776,0.2092092602,0.1054127745,0.2271848938,,,,,,,,,,,,
1090,0.1905786424,0.2092111675,0.1054139189,0.2272093079,,1090,0.1905988604,0.2092268078,0.1054184965,0.2271982452,,,,,,,,,,,,
1091,0.1905984789,0.2092073528,0.1054287962,0.227175357,,1091,0.1905984789,0.2092199413,0.1054394774,0.227188327,,,,,,,,,,,,
1092,0.1905607133,0.2092062084,0.1054547362,0.2272066376,,1092,0.1905687242,0.209192857,0.1054627471,0.2271929047,,,,,,,,,,,,
1093,0.1905874163,0.2091886608,0.1054497771,0.2271772644,,1093,0.1905683428,0.2091814129,0.1054497771,0.2272096893,,,,,,,,,,,,
1094,0.1905649095,0.2091730205,0.105457025,0.2272382996,,1094,0.1905671983,0.2091627208,0.1054543547,0.2271925232,,,,,,,,,,,,
1095,0.1905568986,0.2091737835,0.105501657,0.2271700165,,1095,0.1905607133,0.209179887,0.1054631285,0.227226474,,,,,,,,,,,,
1096,0.1905916124,0.2092081158,0.1054478697,0.2272306702,,1096,0.1905504137,0.2091775982,0.10546351,0.2271726867,,,,,,,,,,,,
1097,0.1905607133,0.2091714946,0.1054730468,0.2271887085,,1097,0.1905397325,0.2091714946,0.1054974608,0.2272333405,,,,,,,,,,,,
1098,0.1905221849,0.2091428844,0.1055001311,0.2272485993,,1098,0.1905580431,0.2091131297,0.1054772429,0.2271955749,,,,,,,,,,,,
1099,0.1905557542,0.2091432659,0.1054917388,0.2272249481,,1099,0.190571013,0.2091833202,0.1054780059,0.2272421143,,,,,,,,,,,,
1100,0.190546599,0.2091703502,0.1055028014,0.2272661469,,1100,0.1905557542,0.2091737835,0.1054993682,0.227265384,,,,,,,,,,,,
1101,0.1905656725,0.2091711132,0.1054993682,0.2272814057,,1101,0.1905744463,0.2091623394,0.1054799132,0.2272856019,,,,,,,,,,,,
1102,0.1905530839,0.2091260997,0.1055028014,0.2272829316,,1102,0.190552321,0.2091569988,0.1055260711,0.2272886536,,,,,,,,,,,,
1103,0.190532866,0.2091501323,0.1055344634,0.2273138307,,1103,0.1905687242,0.2091718761,0.1055184417,0.2273088716,,,,,,,,,,,,
1104,0.1904901414,0.2091665355,0.1055367523,0.2272856019,,1104,0.1904951005,0.2091455547,0.1055352264,0.2273344301,,,,,,,,,,,,
1105,0.1905355363,0.2091310588,0.1055172973,0.227354648,,1105,0.1905534654,0.2091516582,0.1055031829,0.2273138307,,,,,,,,,,,,
1106,0.1905374437,0.2091306773,0.105526834,0.2273062013,,1106,0.190533629,0.2090936747,0.105540567,0.227341678,,,,,,,,,,,,
1107,0.1905332475,0.2091363994,0.105521112,0.2273245118,,1107,0.1905530839,0.2091844646,0.105520349,0.2273039125,,,,,,,,,,,,
1108,0.1905275255,0.2091726391,0.1055523925,0.2273138307,,1108,0.1905218034,0.2091608135,0.1055619293,0.2272859834,,,,,,,,,,,,
1109,0.1905282884,0.2091795055,0.1055573516,0.2272817872,,1109,0.1905305772,0.2091558544,0.1055558258,0.2272547028,,,,,,,,,,,,
1110,0.1905176072,0.2091573803,0.1055352264,0.2272455475,,1110,0.190519896,0.2091573803,0.1055367523,0.2272569916,,,,,,,,,,,,
1111,0.1905187516,0.2091531841,0.1055634552,0.2272398255,,1111,0.1905069261,0.2091230479,0.105584436,0.2271871826,,,,,,,,,,,,
1112,0.1905237108,0.2091268626,0.1055695587,0.227201297,,1112,0.1905137925,0.2091150371,0.1055703216,0.2272020599,,,,,,,,,,,,
1113,0.1905122666,0.2091405956,0.1055954987,0.227188327,,1113,0.1905378251,0.2091413585,0.1055695587,0.227169635,,,,,,,,,,,,
1114,0.1905603319,0.2091661541,0.1055771881,0.2271978638,,1114,0.1905321031,0.2091577617,0.1055989319,0.2272379181,,,,,,,,,,,,
1115,0.190495482,0.2091230479,0.1056195313,0.2272516511,,1115,0.1904821305,0.2090890971,0.1056046539,0.2272753022,,,,,,,,,,,,
1116,0.1904912858,0.2091173259,0.105571466,0.2272981904,,1116,0.1904893784,0.2091489879,0.1055729919,0.2272966645,,,,,,,,,,,,
1117,0.1904634385,0.2090849009,0.1055745178,0.2272974275,,1117,0.1904722123,0.2090890971,0.1056050354,0.227322986,,,,,,,,,,,,
1118,0.1904836564,0.2091104594,0.1055947357,0.2273264192,,1118,0.1904451279,0.2091146556,0.105591684,0.227328708,,,,,,,,,,,,
1119,0.1904619126,0.2091058818,0.105597406,0.2273325227,,1119,0.1904706864,0.2091219035,0.1055913025,0.2273493074,,,,,,,,,,,,
1120,0.1904714493,0.2091055003,0.1056027466,0.2273882173,,1120,0.1904485611,0.2090631571,0.105585199,0.2273836397,,,,,,,,,,,,
1121,0.1904470353,0.2090463725,0.105591684,0.2274156832,,1121,0.1904397873,0.2090639201,0.1055905395,0.2274656558,,,,,,,,,,,,
1122,0.1904664902,0.2090818492,0.1055768066,0.2274816775,,1122,0.1904382615,0.209058961,0.1055947357,0.2274870181,,,,,,,,,,,,
1123,0.1904195694,0.2090280619,0.1055905395,0.2275102878,,1123,0.1904020218,0.2090154734,0.1055783325,0.2275049472,,,,,,,,,,,,
1124,0.1904077438,0.2090318766,0.1055764251,0.2275251651,,1124,0.1904027847,0.2090234843,0.1055691772,0.2274996066,,,,,,,,,,,,
1125,0.1903825668,0.2089658823,0.1055855804,0.2274847293,,1125,0.1903978256,0.2090169993,0.1055615478,0.227507236,,,,,,,,,,,,
1126,0.1903638748,0.2089605417,0.1055420928,0.2275446201,,1126,0.190347853,0.2089498605,0.1055348449,0.2274873996,,,,,,,,,,,,
1127,0.1903528121,0.2089716043,0.1055295043,0.2274893069,,1127,0.1903379348,0.2089452829,0.1055501037,0.2274973178,,,,,,,,,,,,
1128,0.1903150466,0.2089094247,0.1055337005,0.2274725222,,1128,0.1903306869,0.2089132394,0.1055283599,0.2274542117,,,,,,,,,,,,
1129,0.1903184798,0.2089223947,0.1055150085,0.227450397,,1129,0.1903123763,0.2089136209,0.105520349,0.2274507784,,,,,,,,,,,,
1130,0.1902990249,0.2088827218,0.1055302673,0.2274614596,,1130,0.1902883437,0.2088750924,0.1055169158,0.2274355196,,,,,,,,,,,,
1131,0.190278044,0.2088842477,0.1054917388,0.2274332308,,1131,0.1902818587,0.2088834847,0.1054955535,0.2274313235,,,,,,,,,,,,
1132,0.1902753737,0.2088598336,0.1054837279,0.2274107241,,1132,0.1902662184,0.2088525857,0.1054711394,0.2274145388,,,,,,,,,,,,
1133,0.1902379897,0.2088235939,0.105482202,0.2274149202,,1133,0.1902154829,0.2088461007,0.1054715209,0.2274187349,,,,,,,,,,,,
1134,0.190220442,0.2088235939,0.1054810576,0.2273805879,,1134,0.190252104,0.2088262642,0.1054898314,0.2274099611,,,,,,,,,,,,
1135,0.1902246382,0.2088167275,0.1054947905,0.2273844026,,1135,0.1902013685,0.2087820137,0.1054574065,0.2273515962,,,,,,,,,,,,
1136,0.1901761915,0.2087583625,0.1054692321,0.2273527406,,1136,0.1901883985,0.2087709511,0.1054818206,0.2273439668,,,,,,,,,,,,
1137,0.1901914503,0.2087541664,0.105451303,0.2273767732,,1137,0.1901677992,0.2087190711,0.1054528288,0.2273195527,,,,,,,,,,,,
1138,0.1901910688,0.208753022,0.1054390959,0.2272928498,,1138,0.1901761915,0.2087511146,0.1054455809,0.2273340486,,,,,,,,,,,,
1139,0.1901483442,0.208739289,0.1054608397,0.227341678,,1139,0.1901262189,0.2087026679,0.1054593138,0.2273016236,,,,,,,,,,,,
1140,0.190137663,0.2087186897,0.1054463438,0.2273062013,,1140,0.1901719953,0.2087186897,0.1054600768,0.2273317598,,,,,,,,,,,,
1141,0.1901327039,0.20869542,0.1054623656,0.2273443483,,1141,0.1901147748,0.2086999976,0.1054600768,0.2272833131,,,,,,,,,,,,
1142,0.1901422407,0.2087095344,0.1054406218,0.2272871278,,1142,0.1901353742,0.2086816871,0.1054276518,0.2272947572,,,,,,,,,,,,
1143,0.1901204969,0.2086607062,0.1054162077,0.2273046754,,1143,0.1901250745,0.2086706244,0.1054280333,0.2272802613,,,,,,,,,,,,
1144,0.1900949384,0.2086591803,0.1054413847,0.2272844575,,1144,0.1901090528,0.2086557471,0.1054204039,0.2272989533,,,,,,,,,,,,
1145,0.1901197339,0.208662995,0.1054230742,0.2272810242,,1145,0.1901170636,0.2086835944,0.1054463438,0.2272928498,,,,,,,,,,,,
1146,0.1901201154,0.2086439215,0.105444818,0.2273218415,,1146,0.1901185895,0.2086423956,0.1054326109,0.2273206971,,,,,,,,,,,,
1147,0.1901220227,0.208593186,0.1054410033,0.2273073457,,1147,0.1901292707,0.2086233221,0.1054471068,0.2273344301,,,,,,,,,,,,
1148,0.1901113416,0.2086381995,0.1054379515,0.2273443483,,1148,0.1901025678,0.2086389624,0.1054623656,0.2273641847,,,,,,,,,,,,
1149,0.1900998975,0.2086000525,0.1054619841,0.2273699068,,1149,0.1901044751,0.2085760198,0.1054547362,0.2273809694,,,,,,,,,,,,
1150,0.1901101972,0.208606156,0.1054669432,0.2273588441,,1150,0.1900762463,0.2086176001,0.1054616027,0.2273664735,,,,,,,,,,,,
1151,0.1900884534,0.2085943304,0.1054673247,0.2273786806,,1151,0.1901105786,0.2085935675,0.1054860167,0.2273443483,,,,,,,,,,,,
1152,0.1901075269,0.2086073004,0.1054688506,0.2273657106,,1152,0.1900876904,0.208574494,0.1054844909,0.2273096345,,,,,,,,,,,,
1153,0.1901025678,0.2085859381,0.10550242,0.2273252748,,1153,0.1901052381,0.2085767828,0.1054490141,0.2273584627,,,,,,,,,,,,
1154,0.1901391889,0.2085886083,0.1054673247,0.2273813509,,1154,0.1901227857,0.2085523687,0.1054966979,0.2273405336,,,,,,,,,,,,
1155,0.1901437665,0.2085630499,0.1054989867,0.2273378633,,1155,0.1901479627,0.2085805975,0.1055123382,0.2273260377,,,,,,,,,,,,
1156,0.1901552106,0.2085554205,0.105514627,0.2273649477,,1156,0.1901872541,0.2085435949,0.1055241637,0.2273824953,,,,,,,,,,,,
1157,0.1902410414,0.2085664831,0.1054989867,0.2273451112,,1157,0.1902673628,0.2085561834,0.1054844909,0.2273706697,,,,,,,,,,,,
1158,0.1902551558,0.2085447393,0.1055077605,0.2273596071,,1158,0.1902574446,0.2085538946,0.1055085235,0.2273279451,,,,,,,,,,,,
1159,0.1902360823,0.2085435949,0.10550242,0.2273268007,,1159,0.190213957,0.2085741125,0.1054928832,0.2273741029,,,,,,,,,,,,
1160,0.1902402785,0.2085405431,0.1054974608,0.2273588441,,1160,0.1902357008,0.2085084996,0.1054940276,0.2273443483,,,,,,,,,,,,
1161,0.1902517226,0.2084898076,0.1055131011,0.2273500703,,1161,0.1902627852,0.2085229955,0.105514627,0.2273508333,,,,,,,,,,,,
1162,0.1902231123,0.2085241399,0.1054963164,0.2273321412,,1162,0.1902265455,0.2085218511,0.1055096679,0.2273298524,,,,,,,,,,,,
1163,0.1902429488,0.2085134587,0.1054997497,0.2273302339,,1163,0.1902185347,0.2085191808,0.105495172,0.2273042939,,,,,,,,,,,,
1164,0.1901967909,0.2084966741,0.1055115752,0.227316501,,1164,0.1902177717,0.2085123143,0.105475717,0.227322986,,,,,,,,,,,,
1165,0.1902189161,0.2084924779,0.1054833464,0.2272955201,,1165,0.1902089979,0.2084482274,0.105488687,0.2273016236,,,,,,,,,,,,
1166,0.1902128126,0.2084581456,0.1054810576,0.2272978089,,1166,0.1901941206,0.2084604344,0.1054879241,0.2272753022,,,,,,,,,,,,
